recipient,date_stratum,fold,state,run,family,match_candidates,pop_bank_candidates,pop_bank_owners,support_patch_count,support_time_coverage_seconds,query_patch_count,query_time_coverage_seconds,annotation_groups,annotation_rows,mapped_channel_names,failed_channel_names,mean_mask_channels,mean_mask_time_fraction,empty_masks,wrong_donor,wrong_candidates
14,multi-date,0,close_base,5,head_motion,0,160,10,0,0.0,4,8.0,10,95,95,,9.5,0.4812,0,16,16
14,multi-date,0,close_base,5,head_motion,0,160,10,0,0.0,4,8.0,10,95,95,,9.5,0.4812,0,18,16
14,multi-date,0,close_base,5,head_motion,0,160,10,0,0.0,4,8.0,10,95,95,,9.5,0.4812,0,21,16
14,multi-date,0,close_base,5,head_motion,0,160,10,0,0.0,4,8.0,10,95,95,,9.5,0.4812,0,22,16
14,multi-date,0,close_base,5,head_motion,0,160,10,0,0.0,4,8.0,10,95,95,,9.5,0.4812,0,23,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,1,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,2,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,6,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,8,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,13,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,16,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,18,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,21,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,22,16
14,multi-date,0,close_base,5,chewing,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,23,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,1,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,2,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,6,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,8,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,13,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,16,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,18,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,21,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,22,16
14,multi-date,0,close_base,5,tongue,0,160,10,0,0.0,4,8.0,0,0,0,,0.0,0.0,0,23,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,1,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,2,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,6,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,8,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,13,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,16,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,18,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,21,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,22,16
14,multi-date,0,close_base,5,swallowing,0,160,10,0,0.0,4,8.0,2,24,24,,12.0,0.5,0,23,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,1,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,2,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,6,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,8,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,13,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,16,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,18,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,21,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,22,16
14,multi-date,0,close_base,5,facial_emg,0,160,10,0,0.0,4,8.0,2,34,34,,17.0,0.5,0,23,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,1,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,2,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,6,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,8,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,13,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,16,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,18,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,21,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,22,16
14,multi-date,0,close_base,6,head_motion,0,160,10,0,0.0,0,0.0,3,21,21,,7.0,0.26933333333333337,0,23,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,1,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,2,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,6,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,8,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,13,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,16,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,18,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,21,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,22,16
14,multi-date,0,close_base,6,chewing,0,160,10,0,0.0,0,0.0,2,2,2,,34.0,0.5,0,23,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,1,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,2,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,6,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,8,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,13,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,16,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,18,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,21,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,22,16
14,multi-date,0,close_base,6,tongue,0,160,10,0,0.0,0,0.0,0,0,0,,0.0,0.0,0,23,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,1,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,2,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,6,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,8,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,13,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,16,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,18,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,21,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,22,16
14,multi-date,0,close_base,6,swallowing,0,160,10,0,0.0,0,0.0,1,17,17,,17.0,0.5,0,23,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,1,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,2,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,6,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,8,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,13,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,16,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,18,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,21,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,22,16
14,multi-date,0,close_base,6,facial_emg,0,160,10,0,0.0,0,0.0,2,24,24,,12.0,0.5,0,23,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,1,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,2,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,5,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,6,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,14,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,18,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,21,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,22,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,23,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,26,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,27,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,29,16
16,same-day,1,open_base,2,head_motion,16,208,13,16,32.0,0,0.0,10,140,140,,14.0,0.476,0,30,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,1,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,2,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,5,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,6,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,14,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,18,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,21,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,22,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,23,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,26,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,27,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,29,16
16,same-day,1,open_base,2,chewing,16,208,13,16,32.0,0,0.0,2,2,2,,34.0,0.5,0,30,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,1,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,2,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,5,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,6,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,14,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,18,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,21,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,22,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,23,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,26,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,27,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,29,16
16,same-day,1,open_base,2,tongue,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,30,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,1,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,2,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,5,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,6,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,14,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,18,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,21,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,22,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,23,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,26,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,27,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,29,16
16,same-day,1,open_base,2,swallowing,16,208,13,16,32.0,0,0.0,0,0,0,,0.0,0.0,0,30,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,1,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,2,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,5,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,6,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,14,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,18,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,21,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,22,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,23,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,26,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,27,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,29,16
16,same-day,1,open_base,2,facial_emg,16,208,13,16,32.0,0,0.0,1,15,15,,15.0,0.5,0,30,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,1,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,2,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,5,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,6,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,14,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,18,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,21,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,22,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,23,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,26,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,27,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,29,16
16,same-day,1,open_base,3,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.47850000000000004,0,30,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,1,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,2,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,5,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,6,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,14,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,18,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,21,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,22,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,23,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,26,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,27,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,29,16
16,same-day,1,open_base,3,chewing,16,208,13,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,30,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,1,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,2,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,5,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,6,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,14,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,18,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,21,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,22,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,23,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,26,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,27,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,29,16
16,same-day,1,open_base,3,tongue,16,208,13,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,30,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,1,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,2,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,5,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,6,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,14,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,18,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,21,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,22,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,23,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,26,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,27,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,29,16
16,same-day,1,open_base,3,swallowing,16,208,13,16,32.0,4,8.0,2,44,44,,22.0,0.5,0,30,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,1,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,2,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,5,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,6,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,14,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,18,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,21,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,22,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,23,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,26,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,27,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,29,16
16,same-day,1,open_base,3,facial_emg,16,208,13,16,32.0,4,8.0,1,16,16,,16.0,0.5,0,30,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,1,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,2,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,5,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,6,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,14,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,18,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,21,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,22,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,23,16
16,same-day,1,open_base,4,head_motion,16,208,13,16,32.0,4,8.0,8,112,112,,14.0,0.5,0,26,16
