attenuation_db,clean_rrmse,correlation,covariance_distortion,fold,method,natural_observation_change,panel,psd_distortion,remaining_ratio,spectral,steps
-0.028696646534356673,,,0.010733076146058167,2,SUPPORT_CLEAN_CDM_WRONG,0.00997437476719565,natural,0.05403793325769681,1.003417066699292,,10
-4.178056691408251,,,6.984912407173174,2,SUPPORT_CLEAN_CDM_NULL,1.4936395247021406,natural,1.238430414368269,1.8631557224782005,,10
0.030119233777606513,,,0.011643107943118713,2,SUPPORT_CLEAN_CDM_PAIRED_MATCH,0.00978699672410366,natural,0.05229903703101179,0.996978099090008,,10
0.01956231727034477,,,0.010246285770317264,2,SUPPORT_CLEAN_CDM_PAIRED_WRONG,0.00993779152938871,natural,0.05782297573855,0.9980975008412001,,10
-7.330008144372534,,,22.415101772841098,2,SUPPORT_CLEAN_CDM_PAIRED_NULL,2.7005374020376056,natural,1.6977162737333933,3.428592108465921,,10
,0.4815746794356528,0.8945704126575341,,2,POP_CLEAN_DET,,paired,,,0.394353794668253,25
,0.48107149776963826,0.8945285874263694,,2,SUPPORT_CLEAN_DET_MATCH,,paired,,,0.39391812856532243,25
,0.4822356920558377,0.8943391994107515,,2,SUPPORT_CLEAN_DET_WRONG,,paired,,,0.40438683961898886,25
,0.9510990656684347,0.783958990223861,,2,SUPPORT_CLEAN_DET_NULL,,paired,,,0.7752267924661282,25
,0.48292160582726257,0.8945046362156669,,2,POP_CLEAN_CDM,,paired,,,0.3958294835538254,25
,0.48433196957800345,0.8942240241449326,,2,SUPPORT_CLEAN_CDM_MATCH,,paired,,,0.3967767616522906,25
,0.4843365138513036,0.894328409495453,,2,SUPPORT_CLEAN_CDM_WRONG,,paired,,,0.39710827424399514,25
,1.2230261533926143,0.6933724529032285,,2,SUPPORT_CLEAN_CDM_NULL,,paired,,,0.9369427753748217,25
,0.48249101189048815,0.8943692672376832,,2,SUPPORT_CLEAN_CDM_PAIRED_MATCH,,paired,,,0.3951364122452408,25
,0.4847035740898112,0.8938312323298305,,2,SUPPORT_CLEAN_CDM_PAIRED_WRONG,,paired,,,0.4004820142799872,25
,2.058783079388377,0.5751434637253018,,2,SUPPORT_CLEAN_CDM_PAIRED_NULL,,paired,,,1.2134340054763015,25
0.014570541780131804,,,0.0028488408236958425,2,POP_CLEAN_DET,0.0026836787360717033,natural,0.040344814289219405,0.9983261738894692,,25
0.010153805497635088,,,0.002814268303110301,2,SUPPORT_CLEAN_DET_MATCH,0.002964078947715623,natural,0.03953005251762027,0.9988324761328835,,25
0.00986703449523924,,,0.004585374566179565,2,SUPPORT_CLEAN_DET_WRONG,0.003953424181521263,natural,0.04877930892992075,0.9988655293806588,,25
-4.289042341126648,,,1.497347173365992,2,SUPPORT_CLEAN_DET_NULL,0.6715527103495131,natural,1.0053041886518557,1.9097557930252747,,25
-0.005405143591447416,,,0.005563964092686872,2,POP_CLEAN_CDM,0.005189019011166882,natural,0.049308255860946025,1.0006241091225745,,25
-0.04060286530292347,,,0.011618049243939443,2,SUPPORT_CLEAN_CDM_MATCH,0.010423029105039311,natural,0.05165967848146169,1.0050730327732138,,25
-0.03711136074797444,,,0.011543788543832303,2,SUPPORT_CLEAN_CDM_WRONG,0.010510575704069899,natural,0.054522344626709705,1.0045176441650927,,25
-5.12481892668649,,,10.721556347791397,2,SUPPORT_CLEAN_CDM_NULL,1.843181260496139,natural,1.4577153428852825,2.1704009323192497,,25
-0.0005260696483149474,,,0.01606720765602185,2,SUPPORT_CLEAN_CDM_PAIRED_MATCH,0.013757739925753945,natural,0.056209504031640295,1.000931898191394,,25
-0.012584724921921253,,,0.012306905387171801,2,SUPPORT_CLEAN_CDM_PAIRED_WRONG,0.012651973217115737,natural,0.06159785110565793,1.0024742466354437,,25
-8.439763835123982,,,31.293137770821176,2,SUPPORT_CLEAN_CDM_PAIRED_NULL,3.249811702751869,natural,2.0649724098648012,3.9670883435025837,,25
