attenuation_db,clean_rrmse,correlation,covariance_distortion,fold,method,natural_observation_change,panel,psd_distortion,remaining_ratio,spectral,steps
0.0006145279967255373,,,0.0032459629735187845,0,SUPPORT_CLEAN_CDM_PAIRED_MATCH,0.0046020355011763695,natural,0.008879204571574498,0.9999630236307947,,10
-0.03636242934707304,,,0.003845032707580674,0,SUPPORT_CLEAN_CDM_PAIRED_WRONG,0.005575839753562133,natural,0.00977299548510551,1.0048363890793903,,10
-6.983703196987197,,,29.943566885101777,0,SUPPORT_CLEAN_CDM_PAIRED_NULL,3.2847537506897644,natural,1.7680107640372398,3.242501061263681,,10
,1.0423203122986706,0.8808503321003324,,0,POP_CLEAN_DET,,paired,,,0.41026114442350564,25
,1.0421813992450855,0.8808681560331024,,0,SUPPORT_CLEAN_DET_MATCH,,paired,,,0.40934920546684833,25
,1.0423230014768403,0.8808600406046025,,0,SUPPORT_CLEAN_DET_WRONG,,paired,,,0.4095322996269412,25
,1.103021652786386,0.869653552363161,,0,SUPPORT_CLEAN_DET_NULL,,paired,,,0.4555027755359333,25
,1.0437455361209989,0.8806633640779182,,0,POP_CLEAN_CDM,,paired,,,0.41292738179011695,25
,1.0428633769985634,0.8808886255234635,,0,SUPPORT_CLEAN_CDM_MATCH,,paired,,,0.4122926712552726,25
,1.0427761545652174,0.8809049394913018,,0,SUPPORT_CLEAN_CDM_WRONG,,paired,,,0.41224062425438507,25
,2.579392646359338,0.5553960772716285,,0,SUPPORT_CLEAN_CDM_NULL,,paired,,,1.3933786114260631,25
,1.0473031974100497,0.8790722230235891,,0,SUPPORT_CLEAN_CDM_PAIRED_MATCH,,paired,,,0.4162105004919188,25
,1.0496153217272877,0.8782779576334482,,0,SUPPORT_CLEAN_CDM_PAIRED_WRONG,,paired,,,0.4169470699271187,25
,2.7280477567886314,0.4410233558422381,,0,SUPPORT_CLEAN_CDM_PAIRED_NULL,,paired,,,1.4289702533230109,25
0.005492609282343128,,,0.0013211287860484964,0,POP_CLEAN_DET,0.0013204840202672447,natural,0.0041789994812321506,0.9993681060762022,,25
0.0036047211361357272,,,0.0009591057449450988,0,SUPPORT_CLEAN_DET_MATCH,0.0011277966917240824,natural,0.003183567514642441,0.9995851470702585,,25
0.004451388027772456,,,0.0011415555688931314,0,SUPPORT_CLEAN_DET_WRONG,0.0012712747082312093,natural,0.004315172279206126,0.9994886036340663,,25
0.17906545597903545,,,0.1020115335125747,0,SUPPORT_CLEAN_DET_NULL,0.10183898157365012,natural,0.14763183855344356,0.9856930891166922,,25
-0.010263996276040056,,,0.0036186014925541285,0,POP_CLEAN_CDM,0.004183323586228712,natural,0.010748355390150538,1.001189333236096,,25
-0.025214609675292335,,,0.003280945751641067,0,SUPPORT_CLEAN_CDM_MATCH,0.004692288006122514,natural,0.007543269316285066,1.0033215215242923,,25
-0.028639532436350715,,,0.0028713950889158583,0,SUPPORT_CLEAN_CDM_WRONG,0.0035836728347556045,natural,0.007300678518252727,1.0037246947912155,,25
-7.200554648621503,,,27.089297665541654,0,SUPPORT_CLEAN_CDM_NULL,3.1519527624767876,natural,1.7138968671507804,3.1507494352773473,,25
0.001765895184912147,,,0.003689983559989668,0,SUPPORT_CLEAN_CDM_PAIRED_MATCH,0.005459700784765241,natural,0.009513270932249908,0.9999327885635404,,25
-0.06388880227448966,,,0.004410123410877509,0,SUPPORT_CLEAN_CDM_PAIRED_WRONG,0.006738963493549829,natural,0.010670743285208775,1.0087235849120466,,25
-7.064689170482969,,,31.998013491300952,0,SUPPORT_CLEAN_CDM_PAIRED_NULL,3.3486862328908704,natural,1.7542203246192631,3.2720338720971665,,25
